X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,PHOTOURL,ADDRESSFLOORNUMBER,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.8307218,1.279939682,Kopitiam - Singapore General Hospital,Information currently unavailable,7,Singapore General Hospital (SGH),169608,Outram Road,F,,0,0,,1,63AD32BEEAF0DDB3,2.02E+13,K1
103.8194621,1.448226532,Kopitiam - Sunplaza,Information currently unavailable,30,Sun Plaza,757713,Sembawang Drive,F,,0,0,,,202A3145171E9457,2.02E+13,47
103.8576755,1.294879041,Kopitiam - Suntec City,Information currently unavailable,3,"Suntec City, Tower 3",38983,Temasek Boulevard,F,,0,0,,3,16B4C2F5101B8DA4,2.02E+13,40
103.9450195,1.35431556,Kopitiam - Tampines 1,Information currently unavailable,10,Tampines 1,529536,Tampines Central 1,F,,0,0,,5,30AF058A4350CCED,2.02E+13,312
103.944388,1.352672316,Kopitiam - Tampines Mall,Information currently unavailable,4,Tampines Mall,529510,Tampines Central 5,F,,0,0,,,30EA1FA4D113859A,2.02E+13,9
103.9851697,1.354370736,Kopitiam - Terminal 3,Information currently unavailable,65,Changi Airport Terminal 3,819663,"Airport Boulevard, Changi Airport Terminal 2",F,,0,0,,B2,1A6E905CCFB03028,2.02E+13,30
103.8269351,1.286463453,Kopitiam - Tiong Bahru Plaza,Information currently unavailable,302,Tiong Bahru Plaza,168732,Tiong Bahru Road,F,,0,0,,3,529D5820034CC5FB,2.02E+13,57
103.845389,1.321715977,Kopitiam - TTSH,Information currently unavailable,11,Tan Tock Seng Hospital (TTSH),308433,Jalan Tan Tock Seng,F,,0,0,,1,E022068D1E73FB57,2.02E+13,37
103.8625256,1.307809275,Kopitiam - V Hotel,Information currently unavailable,70,V Hotel,208767,Jellicoe Road,F,,0,0,,1,942397A292B8A0A4,2.02E+13,
103.8215893,1.263895802,Kopitiam - Vivo City,Information currently unavailable,1,Vivo City,98585,Harbourfront Walk,F,,0,0,,B2,5751731705F032FF,2.02E+13,
103.8372422,1.423767455,Kopitiam - Yishun Community Hospital,Information currently unavailable,2,Yishun Community Hospital,768024,Yishun Central 2,F,,0,0,,,162F924C5BCB3DC6,2.02E+13,
103.83171,1.438346966,Kopitiam - North Point,Information currently unavailable,,North Point Shopping Centre,768098,No. 930 Yishun Avenue 2,F,,0,0,,B2,09CD9CA209581BA0,2.02E+13,
103.988751,1.35519094,Kopitiam - Terminal 2,Information currently unavailable,,Changi Airport Terminal 2,819643,60 Airport Boulevard,F,,0,0,,3M,51DD7FDDBE14FA9A,2.02E+13,
103.89498,1.39209415,Kopitiam - Compass One,Information currently unavailable,,Compass One,545078,1 Sengkang Drive,F,,0,0,,4,3291922B2423A20C,2.02E+13,"156,154"
103.901558,1.38493202,Kopitiam - Rivervale Plaza,Information currently unavailable,118,Rivervale Plaza,540118,Rivervale Drive,F,,0,0,,2,95D6C5980D5B31C0,2.02E+13,158
103.7641289,1.314989185,McDonald's - Clementi Mall (Kiosk),"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",441,Clementi Bus Interchange,120441,Commonwealth Avenue West,Q,,0,0,,1,689BF712CB28D4A9,2.02E+13,39
103.8521282,1.283856981,McDonald's - Clifford Ctr,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",24,Clifford Centre,48621,Raffles Place,Q,,0,0,,B1,C7C6F90F005E433B,2.02E+13,111
103.89498,1.39209415,McDonald's - Compass Point (Sengkang),"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",1,Compass One,545078,Sengkang Square,Q,,0,0,,B1,3291922B3E015A72,2.02E+13,15
103.9535991,1.377140734,McDonald's - Downtown East,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",1,"EHUB,Downtown East",519599,Pasir Ris Close,Q,,0,0,,1,EE602DE82D0DD80B,2.02E+13,57
103.9530245,1.342706186,McDonald's - Eastpoint Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",3,Eastpoint mall,528833,Simei Street 6,Q,,0,0,,1,3050F06A196F16CB,2.02E+13,34
103.9424764,1.378429437,McDonald's - Elias Community Centre,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",93,Elias Community Centre,519498,Pasir Ris Drive 3,Q,,0,0,,1,E33897E8C616CD8E,2.02E+13,2
103.7707683,1.383580441,McDonald's - Fajar,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",445,Fajar Shopping Centre,670445,Fajar Road,Q,,0,0,,1,E8B6EA4E0063FFB8,2.02E+13,520
103.8136963,1.322590597,McDonald's - Farrer Road,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",10,Serene Centre,258748,Jalan Serene Serene Centre,Q,,0,0,,1,C066E14EB749769B,2.02E+13,1
103.828509,1.306195795,McDonald's - Forum Galleria,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",583,Forum Galleria,238884,Orchard Road,Q,,0,0,,B1,F45AA56D2D910A08,2.02E+13,"25,33,34,35"
103.8611498,1.281297198,McDonald's - Garden by the Bay,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",18,Gardens By The Bay,18953,Marina Gardens Drive,Q,,0,0,,2,9D056E767EE12437,2.02E+13,4
103.6977321,1.348743572,McDonald's - Gek Poh Shopping Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",762,Gek Poh Shopping Mall,640762,Jurong West Street 75,Q,,0,0,,2,190ABA68633AA38B,2.02E+13,250
103.8861593,1.320525957,McDonald's - Geylang East Central,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",113,,380113,Aljunied Avenue 2,Q,,0,0,,1,93FC85EF0737A71B,2.02E+13,1
103.8317579,1.293802346,McDonald's - Great World City,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",1,Great World City,237994,Kim Seng Promenade,Q,,0,0,,1,C8D45DC64506B037,2.02E+13,"24,25,26"
103.8186256,1.262063364,McDonald's - Harbour Front Centre,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",1,Harbourfront Centre,99253,Maritime Square,Q,,0,0,,1,80335D789F25B84D,2.02E+13,"87,88,89"
103.7627412,1.378349713,McDonald's - Hillion Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",17,Hillion Mall,678278,Petir Road,Q,,0,0,,B1,B978567B1BA34D7B,2.02E+13,"25,26,27"
103.8866361,1.358696797,McDonald's - Hougang,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",208,Kovan City,530208,Hougang Street 21,Q,,0,0,,1,19A7921CDF0DBB90,2.02E+13,217
103.8794503,1.37566728,McDonald's - Hougang 1,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",1,Hougang 1 Shopping Mall,538692,Hougang Street 91,Q,,0,0,,1,CC94809A86974AAE,2.02E+13,"26,39"
103.8868985,1.373958403,McDonald's - Hougang 8,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",684,,530684,Hougang Avenue 8,Q,,0,0,,1,295BF8431E850CB9,2.02E+13,999
103.8901441,1.349253766,McDonald's - Hougang (Shell),"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",600,Hougang (Shell),538846,Hougang Avenue 3,Q,,0,0,,1,02715345A24CC044,2.02E+13,1
103.8936616,1.372311856,McDonald's - Hougang Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",90,Hougang Mall,538766,Hougang Avenue 10,Q,,0,0,,1,3500FCBCFB60AFC4,2.02E+13,17
103.8175542,1.2520058,McDonald's - IFLY,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",43,Beach Station @ Sentosa,99010,Siloso Beach Walk,Q,,0,0,,1,A83E38A41603930E,2.02E+13,4
103.8357008,1.300865434,McDonald's - Scape Park,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",2,SCAPE,237978,Orchard Link,Q,,0,0,,2,48966DE8749DF574,2.02E+13,43
103.8760677,1.391393058,McDonald's - The Seletar Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",33,The Seletar Mall,797653,Sengkang West Avenue,Q,,0,0,,1,3BD72E3BFE975C18,2.02E+13,"4,5,2006"
103.901558,1.38493202,McDonald's - Rivervale Plaza,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",118,Rivervale Plaza,540118,Rivervale Drive,Q,,0,0,,1,95D6C5985CD07195,2.02E+13,32
103.8857842,1.395501587,McDonald's - Sengkang Sports Complex,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",57,Sengkang Sports & Recreation Centre,544964,Anchorvale Road,Q,,0,0,,2,FAB3FF413E5750AF,2.02E+13,3
103.8709544,1.353170074,McDonald's - Serangoon Avenue 3,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",267,,550267,Serangoon Avenue 3,Q,,0,0,,1,45A00B2BF4A2D22A,2.02E+13,37
103.9231681,1.31260565,McDonald's - Siglap,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",55,Siglap Centre,455871,Siglap Road,Q,,0,0,,1,2485B751DDD3B136,2.02E+13,"7,8,2009"
103.7744714,1.311239948,McDonald's - Singapore Polytechnic 2,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",500,Singapore Polytechnic,139651,Dover Road,Q,,0,0,,1,97CE69BD985A42DD,2.02E+13,13
103.73566,1.333227323,McDonald's - Singapore Science Centre,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",15,Singapore Science Centre,609081,Science Centre Road,Q,,0,0,,,5869EF1A23997CD1,2.02E+13,
103.8462463,1.27508475,McDonald's - SpringLeaf Tower,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",3,SpringLeaf Tower,79909,Anson Road,Q,,0,0,,1,F84E23872B67D0CE,2.02E+13,3
103.8194621,1.448226532,McDonald's - Sun Plaza,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",30,Sun Plaza,757713,Sembawang Drive,Q,,0,0,,1,202A31459ECC01FA,2.02E+13,19
103.8576755,1.294879041,McDonald's - Suntec City,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",3,Suntec City mall,38983,Temasek Boulevard,Q,,0,0,,2,16B4C2F507A43F34,2.02E+13,"732,733"
103.9443958,1.353918124,McDonald's - Tampines,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",513,DBS Tampines Central Branch (POSB),520513,Tampines Central 1,Q,,0,0,,1,17CE544BF478FC6C,2.02E+13,150
103.9432506,1.353976844,McDonald's - Tampines (Kiosk),"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",512A,,520512,Tampines Central 1,Q,,0,0,,1,0A361214C8CAC744,2.02E+13,512A
103.9546205,1.353356826,McDonald's - Tampines East CC,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",10,Tampines East Community Complex,529341,Tampines Street 23,Q,,0,0,,1,C7C8B4E19D2B95E9,2.02E+13,1
103.944388,1.352672316,McDonald's - Tampines Mall,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",4,Tampines Mall,529510,Tampines Central 5,Q,,0,0,,1,30EA1FA432C435A6,2.02E+13,33
103.9599065,1.354369812,McDonald's - Tampines Neighborhood 3,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",5,Tampines Mart,529284,Tampines Street 32,Q,,0,0,,1,0DBF2C9184E951BF,2.02E+13,1
103.9476302,1.349208775,McDonald's - Tampines (Shell),"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",9,Tampiness Shell,529731,Tampines Avenue 2,Q,,0,0,,1,68DCD1A4427C7939,2.02E+13,2
103.9356334,1.348750764,McDonald's - Tampines West CC,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",5,Tampines West Community Complex,529705,Tampines Avenue 3,Q,,0,0,,1,AB6981236B30E505,2.02E+13,7
103.92884,1.347939478,McDonald's - Temasek Polytechnic,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",21,Temasek Polytechnic,529757,Tampines Avenue 1,Q,,0,0,,,C9CDFFBB1AB0605D,2.02E+13,
103.7912375,1.306245563,McDonald's - The Metropolis,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",9,The Metropolis,138588,North Buona Vista Drive,Q,,0,0,,1,143D51F3E3C0B67A,2.02E+13,8
103.8269351,1.286463453,McDonald's - Tiong Bahru Plaza,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",302,Tiong Bahru Plaza,168732,Tiong Bahru Road,Q,,0,0,,1,529D5820C754A604,2.02E+13,"145,146,147"
103.8509555,1.334041707,McDonald's - Toa Payoh Central,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",600,600@Toa Payoh,319515,Toa Payoh Lorong 4,Q,,0,0,,1,CF2F764BDC325D21,2.02E+13,2
103.8480526,1.33257175,McDonald's - Toa Payoh HDB Center,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",490,HDB Hub Toa Payoh,310490,Toa Payoh Lorong 6,Q,,0,0,,1,31ADCB29310EB776,2.02E+13,11
103.7467345,1.334898437,McDonald's - IMM Building,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",2,IMM,609601,Jurong East Street 21,Q,,0,0,,1,9FB1C7B34B4F2CCC,2.02E+13,18
103.7401767,1.333268187,McDonald's - Jcube,"Some healthy options at McDonald's Singapore include the Grilled Chicken Burger, Filet-O-Fish, and Salad. They also offer sides like Corn Cup and Apple Slices as alternatives to French Fries.",2,Jcube,609731,Jurong East Central 1,Q,,0,0,,1,3E708F2C88FF53E2,2.02E+13,9
